Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
161842,2.12274,-0.542232,-1.0493,0.233369,0.0411288,0.628408,-0.64495,0.157159,-0.527028,1.12589,-0.412354,0.380497,0.101551,0.165279,-0.74059,-0.92673,-0.828842,1.56878,-0.204317,-0.625337,-0.845877,-1.93009,0.457991,-0.456099,-0.397675,-1.14767,0.0508259,-0.0391184,4.90,0
122976,-1.32373,1.00236,1.95998,0.659603,-0.360863,0.843805,-0.109162,0.556823,0.00108424,0.0336939,0.185775,0.199984,-0.32973,0.0174671,0.501151,0.420325,-0.648046,1.15862,0.85223,0.0488355,0.0327289,0.25534,-0.466659,-0.583019,0.328413,-0.466988,-0.10986,-0.227591,45.00,0
1973,-0.618886,0.92064,1.6014,-0.181557,0.66498,0.973345,0.43822,0.458395,-0.578672,-0.530842,1.01293,0.936288,0.84652,0.0934086,1.80945,-1.20759,0.875429,-2.51995,-1.66638,0.00752442,-0.0767521,0.03913,0.131712,-0.629387,-0.520843,0.176424,0.34378,0.111472,1.78,0
110665,2.34285,-1.35187,-2.54715,-2.49384,1.46324,3.21883,-1.52838,0.607521,-0.417146,1.33558,0.856476,-3.40341,1.99659,1.47274,-0.113001,-0.690453,1.03169,0.230478,-0.685873,-0.423758,-0.0736769,0.437876,0.128967,0.659341,0.0976031,0.0603403,-0.0150624,-0.0744554,3.75,0
152915,1.21995,-1.50025,-2.34254,0.671542,-0.096623,-0.826126,0.972327,-0.34766,0.500487,-0.0421756,0.250275,0.221209,-1.69614,1.09135,-0.805889,-0.441816,-0.332514,0.24419,0.513191,0.536034,0.307927,0.0451067,-0.417654,-0.320569,0.223575,-0.215489,-0.136267,-0.00968926,439.97,0
22176,1.28228,0.707469,0.0565675,1.29841,0.22318,-1.1178,0.543651,-0.507445,0.81606,-0.36163,0.800587,-1.62269,2.89165,1.74851,-0.193387,-0.305474,0.348196,-0.2514,-0.464728,-0.119456,-0.133501,-0.0162873,-0.147869,0.379836,0.872219,-0.339194,-0.026319,0.0071248,0.89,0
35294,1.11734,-0.0107958,0.376815,1.29932,-0.289774,0.0935734,-0.185222,0.25944,0.371473,0.109424,0.776415,0.0222287,-2.46223,0.709771,-0.547441,-0.420255,0.140263,-0.205849,-0.0624372,-0.319797,-0.0751742,-0.129342,-0.0491885,-0.0227516,0.556874,-0.322732,0.0210633,0.00128586,9.99,0
70232,-1.28963,1.77812,0.442824,0.922328,-0.532608,-0.790002,0.233336,0.497975,-0.942299,-0.378779,-0.62993,0.693657,1.11997,0.675121,0.858714,-0.148727,0.0685625,0.0442895,0.428419,-0.252093,0.288703,0.567968,-0.040387,0.429752,-0.20764,-0.37006,-0.44181,-0.00661948,23.60,0
120042,0.273549,1.07778,-1.58329,-0.756889,1.14001,-0.290453,0.441403,0.351307,-0.590517,-0.897393,0.324787,0.662078,0.964208,-0.652917,-0.488858,1.07484,-0.237542,1.16118,-0.16575,-0.186305,0.306811,0.825351,-0.10929,-0.168899,-0.490199,0.512365,-0.114815,-0.0455796,1.50,0
220,1.21911,0.0536941,-0.180321,0.680941,0.521584,0.893233,-0.201393,0.333033,0.100312,0.194016,-0.233573,-0.442222,-1.48892,0.803479,0.866548,0.789378,-0.996283,0.394383,0.291861,-0.179395,-0.3647,-1.19874,-0.0247325,-1.82484,0.334878,-0.589181,0.0199882,0.00053203,22.58,0
69917,1.19223,0.189534,0.615615,0.65109,-0.476385,-0.715476,-0.024835,-0.0738234,0.057052,-0.10331,0.254512,0.428052,-0.0142353,0.337677,1.2877,-0.0729641,-0.0114347,-1.06668,-0.59899,-0.149975,-0.210705,-0.591011,0.208621,0.388101,0.0921685,0.104793,-0.0139634,0.0185324,2.68,0
42295,0.772709,-1.02539,0.929081,0.1691,-0.948135,0.925256,-0.712387,0.447821,0.949021,-0.440317,1.32668,1.34143,-0.320275,-0.225794,-0.456074,-0.485185,0.47369,-0.994045,-0.0191099,0.180819,-0.0315815,-0.167645,-0.0103229,-0.210027,-0.106996,0.968217,-0.0356855,0.0246739,167.98,0
77067,-0.815409,0.661571,1.8054,-1.24117,0.387699,0.243762,0.520544,0.312825,-0.658782,-0.814543,1.55633,0.444207,-0.604046,0.389115,0.316313,0.0146119,-0.188814,-0.587388,-0.998604,-0.143723,0.214117,0.579699,-0.341173,-0.209058,0.219266,1.07313,-0.0378115,0.0244532,3.12,0
162289,1.91192,-0.493855,-0.256157,0.546371,-0.810683,-0.523467,-0.565358,-0.0546861,1.44287,-0.191124,-0.911908,0.583796,0.259599,-0.214525,0.508846,0.0108452,-0.448075,0.0946773,-0.315867,-0.162013,0.218502,0.839573,0.0996048,0.0175099,-0.117562,-0.213549,0.0406004,-0.0316311,37.89,0
57377,-1.72415,0.01761,1.79594,0.736631,0.471158,-0.212516,-0.341584,0.693865,0.0490081,-1.17691,-1.12439,1.01048,0.537729,-0.314863,-1.4342,-0.580225,0.335293,-0.824741,-0.813992,-0.00239654,0.134855,0.254137,-0.246198,0.127789,0.284285,-0.421034,0.0381103,-0.105354,5.00,0
58319,1.28835,-1.26587,0.535104,-1.20891,-1.64679,-0.625305,-0.873181,-0.132707,-2.01805,1.4573,1.31537,0.392871,0.920843,-0.391867,-0.970926,-0.604125,0.570455,0.0125671,0.238431,-0.13137,-0.26379,-0.472176,0.017798,0.526723,0.298976,-0.340942,0.0206676,0.0283407,96.30,0
77940,-4.65089,5.76086,-5.48845,-1.12559,2.83125,2.09308,0.950855,0.132408,5.17479,7.91386,1.9067,-1.00377,-0.419185,-6.12606,1.79365,0.229397,1.65143,1.43313,-0.816318,3.95146,-1.21649,-0.899568,0.21972,0.543762,0.906311,-0.437359,1.86731,0.179482,0.89,0
148099,1.86085,-1.06059,-0.956938,0.436263,-0.475134,0.525725,-0.741598,0.188224,-0.339295,1.14438,-0.150805,-0.0738882,-0.785606,0.332141,-0.305509,-0.96939,-0.67437,2.08547,-0.852992,-0.462064,-0.247473,-0.442478,0.142917,0.0349615,-0.20155,-0.694566,0.0333391,-0.0222318,119.00,0
113084,2.055,-0.0788799,-1.57585,-0.0258498,0.483581,-0.30309,0.056372,-0.112302,0.478943,0.0547226,0.726463,1.01021,0.271191,0.60783,0.247206,-0.0337561,-0.888955,0.606432,0.167464,-0.194903,0.30119,0.999769,-0.0393625,0.321572,0.363254,-0.445078,0.0040567,-0.0607601,1.00,0
136211,2.04873,0.0203813,-1.0422,0.411893,-0.0405373,-1.18588,0.281771,-0.410582,0.345192,0.0321333,-0.513551,1.12637,1.35084,0.0214387,-0.100952,-0.167224,-0.358164,-1.02898,0.131778,-0.127583,-0.269523,-0.595838,0.319527,0.0819183,-0.258667,0.190302,-0.0636669,-0.0558296,8.99,0
59070,-0.524265,0.852389,1.22105,-0.59772,0.593708,-0.147149,0.615537,0.218713,-0.591653,-0.769029,1.1446,0.180309,-0.78131,-0.0443936,0.0776618,0.660654,-0.310332,0.0592196,-0.679891,-0.171019,-0.12255,-0.471606,-0.0133101,-0.382919,-0.564235,-0.0760656,0.0926818,0.134836,1.98,0
135587,1.95633,-1.38531,-2.44189,-3.15934,0.618761,1.03149,-0.391943,0.255034,0.517656,-0.425324,1.54259,1.42953,0.116127,0.788205,1.44767,-3.79866,0.999387,-0.0903396,-0.772441,-0.588839,-0.0672697,0.501972,0.089844,-1.06512,0.0724002,-0.603436,0.0864004,-0.0692947,69.98,0
31595,1.18755,0.219336,0.239651,1.08458,-0.18509,-0.520515,0.0775871,-0.036293,0.138476,-0.00109405,-0.352206,-0.289304,-1.08038,0.629847,1.28853,-0.19319,-0.086767,-0.469602,-0.72423,-0.230086,0.0469842,0.150922,-0.0625378,0.0578483,0.576475,-0.295883,0.0220466,0.0158373,11.00,0
171532,-1.91417,1.69158,-0.79305,1.03671,1.07504,-0.291248,1.01286,0.438448,-1.38957,-0.715248,1.10221,0.755685,0.330396,-0.623708,-0.665514,-0.353706,1.35967,0.743289,0.961379,-0.0767647,-0.0136538,0.141468,-0.824867,0.648839,1.1142,-0.270431,-0.184877,-0.421077,82.47,0
100873,2.27311,-0.118627,-2.57541,-0.660476,0.581578,-1.41645,0.196505,-0.604807,0.242422,0.0422159,0.662356,-3.40697,1.72873,0.543283,-0.593964,0.79827,2.02274,-0.920053,0.252706,-0.0239939,0.124083,0.601241,-0.0527385,0.502525,0.449554,0.0180021,-0.0928279,-0.0544376,15.95,0
145798,-1.35142,-0.34168,1.99343,-0.370623,1.26687,2.26199,-0.592502,0.633653,0.644795,-0.311622,0.650764,0.0644574,-0.892448,-0.199087,1.40607,-0.661488,0.0767019,-0.0495488,0.460962,-0.0726702,0.0538543,0.454327,-0.326356,-0.953537,0.0705115,-0.0845263,-0.271227,-0.039143,20.00,0
83704,-0.879253,-0.544432,1.81483,-0.513522,-0.499412,-0.0454818,-0.11093,0.312617,-0.928394,0.206762,-0.12474,-0.706663,-1.777,0.186475,-0.820601,-0.902509,-0.589142,2.40529,-1.26666,-0.37945,-0.0458913,0.0410723,0.0605798,-0.100812,-0.0562326,-0.407246,0.110982,0.140153,98.50,0
46628,-0.925241,0.897583,1.87414,0.970999,-0.385166,0.329496,0.0816933,0.277206,0.576978,0.1504,-0.787324,-0.156828,-0.666644,-0.310756,0.543464,-0.767325,0.361254,-0.142231,0.182898,0.154462,0.146071,0.841514,-0.175192,0.0989127,-0.0847496,-0.144433,0.430701,0.285853,23.78,0
26349,1.21437,0.258057,0.264304,0.649676,-0.246648,-0.619994,-0.0398618,-0.0250976,0.135192,-0.305753,0.0352711,-0.0533042,-0.496097,-0.119661,1.4228,0.218925,0.313147,-0.662125,-0.551712,-0.159315,-0.268603,-0.772573,0.168073,0.0146531,0.119858,0.126568,-0.01101,0.0257465,0.89,0
4942,-0.885274,1.21037,2.37691,1.25315,0.798233,-0.122112,1.62477,-1.37428,2.56127,1.96672,1.44003,-2.66436,1.27123,-0.0611008,-0.308784,-1.98557,0.890694,-0.823839,0.268648,0.781979,-0.540566,0.270836,-0.320209,0.552844,-0.217305,-0.476129,-0.530058,-0.899939,9.68,0
97669,1.92636,-0.45291,-0.0832126,0.468621,-0.830601,-0.394145,-0.824725,0.0900413,2.366,-0.169208,1.691,-2.26993,-0.0320939,1.87533,-0.676463,0.60626,0.154604,0.436251,-0.0831682,-0.322298,-0.317877,-0.683871,0.451504,-0.0942569,-0.778393,0.220048,-0.0745996,-0.0610056,17.00,0
62559,1.43327,-0.521527,-0.0097316,-0.675671,-0.86524,-0.89273,-0.404684,-0.189568,-0.716618,0.733821,-1.15613,-0.987454,-0.841345,0.367785,1.01598,-1.12841,-0.125669,1.18421,-0.564133,-0.533522,-0.432038,-0.820188,-0.00491255,-0.11827,0.299131,1.07534,-0.0748187,-0.00248681,11.20,0
49967,-1.9583,1.65288,1.52441,-1.87954,-0.0167595,-0.436162,0.91992,-0.308131,1.59637,2.20837,1.90778,0.163467,-1.03151,-0.769876,0.321982,0.080484,-0.897422,-0.463233,-1.02904,1.0808,-0.356721,-0.0626144,-0.0576379,0.207022,-0.22089,0.66723,0.506088,-0.0829439,0.45,0
130478,1.39586,-0.699011,-0.947182,4.01032,0.215055,1.15685,0.0288337,0.180142,-0.0531466,1.1847,-2.51513,-0.917442,-1.21795,-0.0617648,-1.63775,0.645213,-0.530796,-0.0854407,-1.14016,0.213656,0.193041,0.117835,-0.197394,0.0105021,0.0555688,0.121493,-0.0669961,-0.00137792,282.73,0
72900,1.27865,-1.3259,0.359528,-1.45002,-1.4744,-0.432631,-0.899881,-0.0877604,-2.12258,1.52679,1.04245,-0.0986929,0.760697,-0.162128,-0.030906,0.0266628,0.0883241,0.355137,0.224299,-0.0650183,-0.355399,-0.956034,0.0601671,-0.0458754,0.102066,-0.489851,0.0122484,0.0344129,123.00,0
142271,2.04257,-0.202624,-1.08144,0.284037,-0.176967,-0.99036,0.0980656,-0.349234,0.994669,-0.230446,-0.936314,1.06685,0.92832,-0.158983,-0.549108,-0.684687,-0.126031,-0.549589,0.287178,-0.168484,0.0905832,0.634662,0.0101506,0.0669485,0.241588,0.192208,-0.0204374,-0.0598646,10.00,0
134935,-0.116259,-0.349746,0.957731,-0.799157,-0.331057,0.412258,1.00484,-0.323076,0.586512,-0.0283603,0.848586,-0.0190364,-0.704599,-0.381241,-0.0038903,0.766905,-1.23068,0.727956,-0.374432,0.0220999,0.142933,0.666662,0.00583544,0.792544,-0.235384,0.515245,-0.497918,-0.568633,200.00,0
31375,-2.62622,1.42887,0.856846,-0.966356,-2.99767,2.94926,-6.58326,-12.7376,-1.38739,-2.66085,0.288854,1.49527,-1.72132,1.08254,-2.58183,1.9516,1.09966,-0.864771,-0.406537,2.94638,-6.25103,2.29598,-0.335315,0.549026,0.844003,-0.215544,0.103036,0.256558,200.00,0
124009,1.9357,-0.294075,-0.186929,0.353399,-0.62688,-0.385407,-0.537359,0.0488953,0.936428,-0.0149043,1.10126,1.53607,0.497733,0.069115,-0.0646338,0.280337,-0.734763,0.11966,0.108042,-0.202849,-0.113966,-0.168525,0.375503,-0.0131247,-0.466049,-0.643018,0.0388706,-0.0402446,2.49,0
138847,-0.859953,1.64512,-0.115745,-0.830304,0.412286,-1.14242,1.04399,-0.242842,0.503744,0.783894,-0.641418,0.935229,1.484,-0.463942,-0.498153,-0.228109,-0.549703,-0.974231,-0.189676,0.55835,-0.370993,-0.551957,0.0769301,-0.00573096,-0.227911,0.155761,0.681577,0.347507,1.98,0
147818,-0.886567,0.699043,1.37321,2.95641,1.78398,1.82747,0.960333,0.122288,-1.4033,0.876756,-0.861373,0.360871,0.570861,-0.721655,-3.15522,0.347413,-0.80064,-0.161762,0.320539,0.102451,-0.434568,-1.02036,-0.248823,-0.37607,0.865254,-0.0766408,-0.362779,-0.233702,76.94,0
141099,1.79409,-0.803913,-0.896098,0.132977,-0.239437,0.188897,-0.423043,-0.0296477,0.960077,-0.0440333,-1.24568,0.459023,1.2228,-0.276015,0.939039,0.683044,-0.911121,0.154776,-0.222687,0.20244,0.225582,0.493186,0.0148757,0.107852,-0.274525,0.646628,-0.0588138,-0.0229472,146.25,0
143567,-1.60658,-0.182347,-1.88314,-1.07681,3.04787,3.20069,0.0225428,1.28116,-0.16713,-1.72037,0.0107311,-0.00899873,-0.372512,-1.10682,0.244673,-0.10024,1.38548,0.256129,0.382677,0.135011,-0.0741248,-0.532849,-0.074484,0.593552,-0.101254,-0.0303702,-0.0816015,0.0866033,120.34,0
50113,1.11637,-1.20872,0.422586,-1.12809,-0.760068,1.29334,-1.23781,0.623584,-0.172205,0.449056,-0.239732,-1.21371,-2.13624,0.500046,2.60021,-1.94282,1.08974,-0.599136,-2.13275,-0.6239,-0.43263,-0.886756,0.304861,-1.36346,-0.551901,1.3568,-0.0184123,0.000131981,60.81,0
41259,1.19023,0.283568,0.107623,0.9949,0.117527,-0.273007,0.192243,-0.105199,-0.0748658,-0.0521903,-0.407371,0.423336,0.547057,0.300152,1.14498,-0.159931,-0.306455,-0.541375,-0.603125,-0.0932457,0.0487584,0.206112,-0.136618,-0.259047,0.672821,-0.280123,0.02946,0.0176894,23.32,0
136879,-0.760804,-0.575301,0.185876,-3.09031,-0.345479,-0.249557,-0.351901,0.415855,-2.48504,0.486258,-0.633251,-0.7584,0.194736,0.00875846,-1.60052,0.126551,-0.159318,0.880997,-0.145812,-0.319997,0.0319717,0.164898,-0.215109,-1.0054,0.16106,-0.153391,-0.028027,0.00120422,59.00,0
142745,2.19255,-0.697003,-2.17206,-0.869045,-0.18508,-1.77434,0.265166,-0.576818,-0.79099,0.946608,-0.917924,-1.32466,-1.11903,0.614156,0.0726001,0.533989,0.374545,-1.50897,0.700901,-0.0315273,0.352996,0.872346,-0.11384,-0.0754364,0.411358,0.0857768,-0.0958461,-0.0767437,60.44,0
134195,-1.42181,-1.88642,1.29126,-2.76814,-1.53735,0.656374,0.794623,0.202875,-2.18105,0.144797,0.210559,-1.16478,-1.19858,-0.29404,-1.63295,-0.122047,0.271165,0.349428,-0.258553,0.520738,-0.278788,-1.34532,0.913006,0.533388,0.384401,-0.589962,-0.121603,0.0852403,410.95,0
82487,-1.2936,0.00156065,1.40893,-0.090388,-1.30929,0.572296,-0.0346326,0.462236,-0.693819,-0.119052,-1.21897,0.742743,1.13155,-0.673973,-1.20153,-1.65508,0.252508,0.59218,-1.76547,-0.866773,-0.341273,-0.256591,0.22918,0.0609397,-0.789722,-0.711433,0.0227901,0.0667805,151.33,0
145374,-0.325073,1.02856,-1.06196,-0.264006,0.415166,-0.80988,0.65853,0.365856,-0.319668,-0.862202,0.672674,0.142982,-0.654859,-0.200275,0.0955256,0.421277,0.326322,1.34771,0.127593,0.0302925,0.370333,1.01378,-0.0527489,-0.485879,-0.30263,-0.131005,0.240064,0.105616,61.73,0
31607,1.33199,0.229553,-1.70942,-0.0700492,2.55606,3.06289,-0.0328124,0.647233,-0.400697,0.107774,-0.146356,0.00696826,-0.117149,0.718388,0.876923,0.112368,-0.808394,0.0827519,0.119719,-0.035236,-0.05093,-0.243605,-0.180497,1.01004,1.00965,-0.280578,-0.00603209,0.00399471,1.79,0
78108,1.55848,-0.721121,-0.152671,-1.34235,-1.04902,-1.33115,-0.382775,-0.473828,-2.33365,1.46993,-0.313246,-0.462406,1.25933,-0.206819,0.177862,-0.817566,0.615438,-0.361339,-0.131974,-0.28428,-0.161371,-0.0209906,-0.092877,0.420724,0.711021,-0.0866915,0.0024399,0.00879891,15.00,0
56307,-2.77076,-4.53113,-0.992737,0.651145,-3.98329,1.21846,4.56224,-0.448772,-1.7184,-0.66694,-0.601598,-1.1788,-0.950919,0.497897,0.665035,-2.32584,1.01273,1.09532,-0.216813,2.82648,0.643963,-0.25417,3.60353,0.243179,-0.428122,1.04176,-0.369268,0.297561,1432.00,0
2085,-1.86441,-0.582157,0.641907,-1.58269,-0.576913,-0.528672,0.499763,0.301996,0.655141,-1.7375,0.728295,1.59745,0.648798,0.233484,-0.292894,-0.070543,-0.558596,0.690116,0.53393,-0.17033,0.192669,0.51298,-0.384116,0.0897656,-0.0242007,-0.841736,0.161073,-0.212023,215.65,0
156587,-0.37114,1.05214,-0.0754745,-0.519809,0.1624,-1.18413,0.711949,0.179945,-0.319778,-0.664224,-0.9481,0.674227,0.773846,0.295746,-0.515383,-0.00360832,-0.276349,-0.791152,-0.101246,-0.0507911,-0.19452,-0.531576,0.150775,0.0565611,-0.437606,0.136633,0.122796,0.0256458,17.98,0
69942,-1.39221,0.222727,2.63285,1.32715,-0.978915,1.24057,-0.955077,0.991364,1.0648,-0.907,-2.39869,0.486416,0.437099,-1.09855,-1.18497,-0.460721,0.402064,0.604367,1.23924,0.320565,0.144986,0.732187,-0.36451,-0.369979,0.646488,0.0841981,0.290798,0.0352127,59.35,0
63884,0.805625,-1.69569,1.35236,-0.282137,-2.25322,0.0173847,-1.2172,0.20276,-0.152576,0.596598,0.983497,0.567541,0.0300478,-0.341276,0.102186,-0.734679,-0.250697,2.00259,-0.81606,-0.00532092,-0.004854,0.04217,-0.132694,0.590563,-0.139888,1.09603,-0.0392885,0.058267,239.76,0
48267,1.09204,-0.333076,0.86283,0.579244,-0.567968,0.563691,-0.597429,0.198919,0.557478,-0.128419,0.379974,1.43014,1.21983,-0.46831,-0.550742,0.567663,-0.800992,0.418782,0.550077,0.123216,-0.0504103,-0.0568694,-0.150438,-0.453714,0.356509,0.342967,0.00851942,0.0204985,64.99,0
72487,-0.736087,0.451076,2.73019,1.0561,-0.663598,0.737382,-0.458285,0.463286,-0.0550049,-0.0676335,1.23717,0.330835,-0.994693,-0.00417367,0.649865,-0.708072,0.641553,0.229057,1.68543,0.0847324,0.0634864,0.312456,-0.17821,0.267861,-0.22152,0.592321,-0.0102434,0.0767504,11.50,0
168317,1.93222,-0.138703,-1.14433,1.50415,-0.0329476,-0.712946,0.174257,-0.215905,0.782359,0.180598,-1.34982,0.0280061,-0.855639,0.280358,-0.623494,-0.59282,-0.0983896,-0.267902,-0.271293,-0.273089,0.184225,0.753522,-0.0736382,-0.0716122,0.39956,-0.367658,0.00733524,-0.051314,40.00,0
52105,1.33853,-0.634475,-0.00614597,-0.682834,-0.857765,-0.959905,-0.330222,-0.252016,-0.802586,0.645382,-0.660294,-1.008,-0.271583,0.0228917,0.744581,1.12628,0.191609,-1.19742,0.639276,0.166486,0.218061,0.411753,-0.203302,0.0620768,0.640889,-0.0991734,-0.0207712,0.0160396,69.55,0
19181,-0.802037,0.26621,2.65837,-1.91057,0.0278939,0.587127,0.140348,0.194926,2.32994,-1.95324,2.49751,-1.42963,1.11655,1.22114,-0.201948,-0.782117,0.583566,0.140906,-0.593025,-0.127094,-0.0508551,0.419235,-0.315112,-0.340323,0.280222,-0.799731,-0.0563582,-0.169105,11.85,0
43724,1.24453,-0.903664,0.749623,-0.715772,-1.21114,-0.0339259,-1.03735,0.085542,-0.37556,0.539232,-0.427448,-0.694523,0.312684,-0.418072,1.4059,1.30151,0.208498,-1.16691,-0.0181092,0.185381,0.419959,1.07009,-0.16749,-0.228803,0.379305,-0.00371682,0.0422068,0.0288783,69.99,0
26776,-1.72518,1.39372,1.07142,-0.264084,0.241637,-0.362995,0.759703,-0.129755,0.274128,1.09479,2.00704,0.561171,-0.25034,-0.662654,0.538402,0.0460249,-0.0477575,-0.21405,-0.246586,0.324848,-0.284347,-0.333254,0.173815,0.162467,-0.467884,-0.0172879,0.116382,0.260594,17.99,0
152801,1.56391,-1.60993,-1.18635,-0.83849,-0.750567,0.0153011,-0.496267,0.0852997,1.54261,-0.292065,-0.0703251,0.0915711,-1.00852,0.396367,0.773706,0.768085,-0.996301,1.03129,0.600281,0.319954,0.310683,0.398009,-0.166337,-1.04674,-0.387493,0.7311,-0.0976007,-0.0304781,268.20,0
105164,1.64998,-0.798198,-2.83091,-0.781545,1.32642,0.486969,0.606989,-0.0531861,1.5239,-0.644971,2.51751,-1.74634,0.422962,2.8006,-0.147652,-2.02822,1.6912,-1.66233,-0.851118,-0.0864901,0.350846,1.16706,-0.236502,-1.6226,0.209535,1.14643,-0.147044,-0.107167,178.32,0
123721,-1.78506,-1.27061,-0.291499,0.350112,0.684242,5.82006,2.67397,0.807823,-0.255947,-0.908692,-0.484224,-0.0883502,-0.363592,-0.261822,-0.312639,-0.914666,0.126286,-0.452261,1.02427,1.86608,-0.195538,-1.43544,1.52664,0.543608,0.699542,-0.813891,-0.0377948,-0.0346244,729.08,0
156220,-0.257462,1.07597,0.573823,-0.429634,-0.011356,-1.65853,1.03185,-0.278964,0.0208921,-0.113004,-0.0297655,0.680056,0.299162,0.00714575,-0.500785,-0.394946,-0.118287,-1.11152,-0.451884,0.0805742,-0.229321,-0.393742,0.176979,0.933527,-0.54363,0.0864131,0.362791,0.16488,2.97,0
162743,1.8809,-1.30671,-0.573451,-0.618385,-1.17347,-0.579695,-0.687254,-0.13148,0.0499437,0.565569,-0.489588,0.0248384,0.434762,-0.553475,-0.472925,0.836632,0.473471,-1.96178,0.741884,0.262656,-0.108351,-0.558709,0.384386,1.12648,-0.547294,-0.647018,-0.0184827,-0.00807778,145.20,0
67595,1.17877,-0.0407462,1.02833,0.648021,-1.08398,-0.942981,-0.366494,-0.0578267,0.466191,-0.0863615,-0.12062,-0.00495848,-0.503181,0.196385,1.36692,0.517285,-0.375258,-0.181808,-0.413928,-0.103642,-0.0680152,-0.256884,0.133234,0.720547,0.0679147,0.299288,-0.0208188,0.0293315,19.99,0
129514,0.0559135,0.936947,-0.338285,-0.625344,0.959054,-0.51113,0.857346,0.0534838,-0.321182,-0.676363,1.17188,0.648225,-0.0711082,-0.811815,-0.903042,0.432879,0.214416,0.150026,-0.0580577,0.0406503,-0.270294,-0.676108,0.121956,0.60133,-0.477923,0.0920816,0.219236,0.0759226,7.99,0
123599,2.04212,-0.143815,-2.95482,-0.57916,2.61033,3.14229,-0.418197,0.78465,0.360019,-0.350614,0.329637,0.183467,-0.273095,-0.597661,0.583772,0.178545,0.473869,-0.499053,-0.139782,-0.12273,-0.352934,-0.996414,0.364357,0.604776,-0.264196,0.219776,-0.0390224,-0.0429593,0.99,0
139101,-3.76615,-2.51715,-0.177031,-1.58159,-1.42794,0.833245,1.36333,-1.01064,-0.522105,-0.407318,-1.37881,-0.866905,0.0563038,-0.589863,-0.570363,1.6904,0.0628617,-1.70256,0.468787,-0.885346,0.101371,-1.33985,-1.37494,0.406699,0.251757,-0.532997,1.01409,-1.28972,656.12,0
156160,-2.20018,1.58595,-2.3504,-1.08921,-0.939309,0.234332,1.95501,0.398353,0.0982876,-0.584921,-2.07809,-0.135422,-0.29354,0.814368,-0.567127,-0.127167,-0.154238,-0.222416,0.444257,-0.802095,-0.138513,0.205051,-0.22849,0.109594,0.11754,0.00784815,-0.21489,-0.331897,339.00,0
48727,1.08333,-0.188834,0.498767,0.694796,-0.470438,-0.112256,-0.126639,0.0430437,0.256403,-0.074472,0.787079,1.18144,0.159207,0.0344052,-0.829771,0.105684,-0.38339,-0.133781,0.614451,0.042652,-0.228901,-0.656756,-0.0339867,0.0229929,0.335164,0.176843,-0.0298855,0.0147459,68.70,0
147658,1.96626,-0.327119,-0.932569,0.747641,0.016103,-0.0294611,-0.092144,-0.0789459,1.11155,-0.178088,-1.30074,1.1178,0.635384,-0.485299,-1.67101,-0.821066,0.217038,-1.22953,0.563103,-0.135124,-0.359979,-0.682487,0.274069,0.645158,-0.0977215,0.0706723,-0.0311656,-0.046805,28.48,0
57315,-1.54904,-0.761846,0.956097,0.905205,0.556592,1.72721,1.01636,0.604561,-0.926478,-0.510927,1.94768,0.238497,-1.24981,0.950583,1.634,-1.29077,0.847841,-1.04699,-0.85674,0.697483,0.528076,0.852497,0.754615,-1.0868,-0.13462,-0.166875,0.0516677,0.132837,333.58,0
46899,-2.55793,-2.02808,1.36815,2.20816,2.48774,-2.02041,-0.322338,0.248509,-1.33385,0.405709,1.00995,0.278315,-0.883327,0.802947,-0.820868,0.954387,-0.958216,-0.0467614,-1.09429,0.824156,0.0428599,-1.22794,1.20097,0.388724,-0.865398,-0.796301,-0.0203629,0.254663,175.40,0
47430,-0.427439,-0.0954088,0.657923,-3.24954,-0.0489506,-1.41625,0.811698,-0.334187,-0.657668,-0.913814,-0.921892,0.0313963,0.420449,0.209711,0.669311,-1.91701,-0.215499,0.920578,-0.0853713,-0.358289,-0.62922,-1.46357,0.0927034,-0.198802,-0.154957,-0.488417,0.0759886,0.123837,48.50,0
139755,1.92883,-0.253998,-1.32219,0.201646,0.089604,-0.653525,0.11762,-0.195224,0.386781,0.122731,0.806748,1.07677,0.36956,0.563655,0.173107,0.133175,-0.883324,0.417023,0.102402,-0.0943542,0.236669,0.6942,-0.0253507,-0.390508,0.12011,-0.214,-0.0207431,-0.0575711,56.92,0
